text,href,absolute_url,domain
Birbhum,https://en.wikipedia.org/wiki/Birbhum,https://en.wikipedia.org/wiki/Birbhum,en.wikipedia.org
Ghaghar Burhi,https://en.wikipedia.org/wiki/Ghaghar_Burhi,https://en.wikipedia.org/wiki/Ghaghar_Burhi,en.wikipedia.org
Asansol,https://en.wikipedia.org/wiki/Asansol,https://en.wikipedia.org/wiki/Asansol,en.wikipedia.org
Gokulchand Temple,https://en.wikipedia.org/wiki/Gokulchand_Temple,https://en.wikipedia.org/wiki/Gokulchand_Temple,en.wikipedia.org
Joypur,"https://en.wikipedia.org/wiki/Joypur,_Bankura_(community_development_block)","https://en.wikipedia.org/wiki/Joypur,_Bankura_(community_development_block)",en.wikipedia.org
Hangseshwari Temple,https://en.wikipedia.org/wiki/Hangseshwari_Temple,https://en.wikipedia.org/wiki/Hangseshwari_Temple,en.wikipedia.org
Bansberia,https://en.wikipedia.org/wiki/Bansberia,https://en.wikipedia.org/wiki/Bansberia,en.wikipedia.org
ISKCON Temple,https://en.wikipedia.org/wiki/Mayapur_Chandrodaya_Mandir,https://en.wikipedia.org/wiki/Mayapur_Chandrodaya_Mandir,en.wikipedia.org
Mayapur,https://en.wikipedia.org/wiki/Mayapur,https://en.wikipedia.org/wiki/Mayapur,en.wikipedia.org
"Jagannath Temple, Digha","https://en.wikipedia.org/wiki/Jagannath_Temple,_Digha","https://en.wikipedia.org/wiki/Jagannath_Temple,_Digha",en.wikipedia.org
Jalpesh Temple,https://en.wikipedia.org/wiki/Jalpesh_Temple,https://en.wikipedia.org/wiki/Jalpesh_Temple,en.wikipedia.org
Mainaguri,https://en.wikipedia.org/wiki/Mainaguri,https://en.wikipedia.org/wiki/Mainaguri,en.wikipedia.org
Jatileswar Temple,https://en.wikipedia.org/wiki/Jatileswar_Temple,https://en.wikipedia.org/wiki/Jatileswar_Temple,en.wikipedia.org
Jalpaiguri,https://en.wikipedia.org/wiki/Jalpaiguri,https://en.wikipedia.org/wiki/Jalpaiguri,en.wikipedia.org
Kalighat Kali Temple,https://en.wikipedia.org/wiki/Kalighat_Kali_Temple,https://en.wikipedia.org/wiki/Kalighat_Kali_Temple,en.wikipedia.org
Kolkata,https://en.wikipedia.org/wiki/Kolkata,https://en.wikipedia.org/wiki/Kolkata,en.wikipedia.org
Kalyaneshwari Temple,https://en.wikipedia.org/wiki/Kalyaneshwari_Temple,https://en.wikipedia.org/wiki/Kalyaneshwari_Temple,en.wikipedia.org
Bardhaman,https://en.wikipedia.org/wiki/Bardhaman,https://en.wikipedia.org/wiki/Bardhaman,en.wikipedia.org
Kamteswari Temple,https://en.wikipedia.org/wiki/Kamteswari_Temple,https://en.wikipedia.org/wiki/Kamteswari_Temple,en.wikipedia.org
Gosanimari,https://en.wikipedia.org/wiki/Gosanimari,https://en.wikipedia.org/wiki/Gosanimari,en.wikipedia.org
Kanak Durga Temple,https://en.wikipedia.org/wiki/Kanak_Durga_Temple,https://en.wikipedia.org/wiki/Kanak_Durga_Temple,en.wikipedia.org
Chilkigarh,https://en.wikipedia.org/wiki/Chilkigarh,https://en.wikipedia.org/wiki/Chilkigarh,en.wikipedia.org
Keshabeshwar Temple,https://en.wikipedia.org/wiki/Keshabeshwar_Temple,https://en.wikipedia.org/wiki/Keshabeshwar_Temple,en.wikipedia.org
South 24 Parganas,https://en.wikipedia.org/wiki/South_24_Parganas,https://en.wikipedia.org/wiki/South_24_Parganas,en.wikipedia.org
Kiriteswari Temple,https://en.wikipedia.org/wiki/Kiriteswari_Temple,https://en.wikipedia.org/wiki/Kiriteswari_Temple,en.wikipedia.org
Lalbag,https://en.wikipedia.org/wiki/Lalbag_subdivision,https://en.wikipedia.org/wiki/Lalbag_subdivision,en.wikipedia.org
Kotulpur Sridhar Temple,https://en.wikipedia.org/wiki/Kotulpur_Sridhar_Temple,https://en.wikipedia.org/wiki/Kotulpur_Sridhar_Temple,en.wikipedia.org
Kotulpur,https://en.wikipedia.org/wiki/Kotulpur,https://en.wikipedia.org/wiki/Kotulpur,en.wikipedia.org
Kripamayee Kali Temple,https://en.wikipedia.org/wiki/Kripamayee_Kali_Temple,https://en.wikipedia.org/wiki/Kripamayee_Kali_Temple,en.wikipedia.org
Baranagar,https://en.wikipedia.org/wiki/Baranagar,https://en.wikipedia.org/wiki/Baranagar,en.wikipedia.org
Krishnarai Jiu Temple,"https://en.wikipedia.org/wiki/Krishnarai_Jiu_Temple,_Bagri","https://en.wikipedia.org/wiki/Krishnarai_Jiu_Temple,_Bagri",en.wikipedia.org
Garbeta,https://en.wikipedia.org/wiki/Garbeta,https://en.wikipedia.org/wiki/Garbeta,en.wikipedia.org
Lake Kalibari,https://en.wikipedia.org/wiki/Lake_Kalibari,https://en.wikipedia.org/wiki/Lake_Kalibari,en.wikipedia.org
Kolkata,https://en.wikipedia.org/wiki/Kolkata,https://en.wikipedia.org/wiki/Kolkata,en.wikipedia.org
Madangopal Jiu Temple,https://en.wikipedia.org/wiki/Madangopal_Jiu_Temple,https://en.wikipedia.org/wiki/Madangopal_Jiu_Temple,en.wikipedia.org
Samta,https://en.wikipedia.org/wiki/Samta_(India),https://en.wikipedia.org/wiki/Samta_(India),en.wikipedia.org
Madan Mohan Temple,"https://en.wikipedia.org/wiki/Madan_Mohan_Temple,_Cooch_Behar","https://en.wikipedia.org/wiki/Madan_Mohan_Temple,_Cooch_Behar",en.wikipedia.org
Cooch Behar,https://en.wikipedia.org/wiki/Cooch_Behar,https://en.wikipedia.org/wiki/Cooch_Behar,en.wikipedia.org
Maa Manasa Temple,"https://en.wikipedia.org/wiki/Ma_Manasa_Temple,_Jakpur","https://en.wikipedia.org/wiki/Ma_Manasa_Temple,_Jakpur",en.wikipedia.org
Kharagpur,https://en.wikipedia.org/wiki/Kharagpur,https://en.wikipedia.org/wiki/Kharagpur,en.wikipedia.org
Mahakal Temple,"https://en.wikipedia.org/wiki/Mahakal_Temple,_Darjeeling","https://en.wikipedia.org/wiki/Mahakal_Temple,_Darjeeling",en.wikipedia.org
Darjeeling,https://en.wikipedia.org/wiki/Darjeeling,https://en.wikipedia.org/wiki/Darjeeling,en.wikipedia.org
Malleswara Shiva Temple,https://en.wikipedia.org/wiki/Malleswara_Shiva_Temple,https://en.wikipedia.org/wiki/Malleswara_Shiva_Temple,en.wikipedia.org
Chandrakona,https://en.wikipedia.org/wiki/Chandrakona,https://en.wikipedia.org/wiki/Chandrakona,en.wikipedia.org
Nandikeshwari Temple,https://en.wikipedia.org/wiki/Nandikeshwari_Temple,https://en.wikipedia.org/wiki/Nandikeshwari_Temple,en.wikipedia.org
Sainthia,https://en.wikipedia.org/wiki/Sainthia,https://en.wikipedia.org/wiki/Sainthia,en.wikipedia.org
Nrisingha Temple,"https://en.wikipedia.org/wiki/Nrisingha_Temple,_Nadia","https://en.wikipedia.org/wiki/Nrisingha_Temple,_Nadia",en.wikipedia.org
Nadia,https://en.wikipedia.org/wiki/Nadia_district,https://en.wikipedia.org/wiki/Nadia_district,en.wikipedia.org
Parvatinatha Temple,https://en.wikipedia.org/wiki/Parvatinatha_Temple,https://en.wikipedia.org/wiki/Parvatinatha_Temple,en.wikipedia.org
Chandrakona,https://en.wikipedia.org/wiki/Chandrakona,https://en.wikipedia.org/wiki/Chandrakona,en.wikipedia.org
Radha Madhab Temple,https://en.wikipedia.org/wiki/Radha_Madhab_Temple,https://en.wikipedia.org/wiki/Radha_Madhab_Temple,en.wikipedia.org
Bishnupur,"https://en.wikipedia.org/wiki/Bishnupur,_Bankura","https://en.wikipedia.org/wiki/Bishnupur,_Bankura",en.wikipedia.org
Ramkeli Madanmohan Jiu Mandir,https://en.wikipedia.org/wiki/Ramkeli_Madanmohan_Jiu_Mandir,https://en.wikipedia.org/wiki/Ramkeli_Madanmohan_Jiu_Mandir,en.wikipedia.org
Maldah,https://en.wikipedia.org/wiki/Maldah,https://en.wikipedia.org/wiki/Maldah,en.wikipedia.org
Rampara Kalibari,https://en.wikipedia.org/wiki/Rampara_Kalibari,https://en.wikipedia.org/wiki/Rampara_Kalibari,en.wikipedia.org
Kolkata,https://en.wikipedia.org/wiki/Kolkata,https://en.wikipedia.org/wiki/Kolkata,en.wikipedia.org
Ramrajatala Temple,https://en.wikipedia.org/wiki/Ramrajatala,https://en.wikipedia.org/wiki/Ramrajatala,en.wikipedia.org
Howrah,https://en.wikipedia.org/wiki/Howrah,https://en.wikipedia.org/wiki/Howrah,en.wikipedia.org
Rasmancha,"https://en.wikipedia.org/wiki/Rasmancha,_Bishnupur","https://en.wikipedia.org/wiki/Rasmancha,_Bishnupur",en.wikipedia.org
Bishnupur,"https://en.wikipedia.org/wiki/Bishnupur,_Bankura","https://en.wikipedia.org/wiki/Bishnupur,_Bankura",en.wikipedia.org
Siddheshwari Kali Mandir,https://en.wikipedia.org/wiki/Siddheshwari_Kali_Mandir,https://en.wikipedia.org/wiki/Siddheshwari_Kali_Mandir,en.wikipedia.org
Kalna City,https://en.wikipedia.org/wiki/Kalna_City,https://en.wikipedia.org/wiki/Kalna_City,en.wikipedia.org
Shantinatha Shiva Temple,https://en.wikipedia.org/wiki/Shantinatha_Shiva_Temple,https://en.wikipedia.org/wiki/Shantinatha_Shiva_Temple,en.wikipedia.org
Chandrakona,https://en.wikipedia.org/wiki/Chandrakona,https://en.wikipedia.org/wiki/Chandrakona,en.wikipedia.org
Shibnibas,https://en.wikipedia.org/wiki/Shibnibas,https://en.wikipedia.org/wiki/Shibnibas,en.wikipedia.org
Nadia,https://en.wikipedia.org/wiki/Nadia,https://en.wikipedia.org/wiki/Nadia,en.wikipedia.org
Shobhabazar Lal Mandir,https://en.wikipedia.org/wiki/Shobhabazar_Lal_Mandir,https://en.wikipedia.org/wiki/Shobhabazar_Lal_Mandir,en.wikipedia.org
Kolkata,https://en.wikipedia.org/wiki/Kolkata,https://en.wikipedia.org/wiki/Kolkata,en.wikipedia.org
Taraknath Temple,https://en.wikipedia.org/wiki/Taraknath_Temple,https://en.wikipedia.org/wiki/Taraknath_Temple,en.wikipedia.org
Tarakeswar,https://en.wikipedia.org/wiki/Tarakeswar,https://en.wikipedia.org/wiki/Tarakeswar,en.wikipedia.org
Tarapith Temple,https://en.wikipedia.org/wiki/Tarapith_Temple,https://en.wikipedia.org/wiki/Tarapith_Temple,en.wikipedia.org
Birbhum,https://en.wikipedia.org/wiki/Birbhum,https://en.wikipedia.org/wiki/Birbhum,en.wikipedia.org
Thanthania Kalibari,https://en.wikipedia.org/wiki/Thanthania_Kalibari,https://en.wikipedia.org/wiki/Thanthania_Kalibari,en.wikipedia.org
Kolkata,https://en.wikipedia.org/wiki/Kolkata,https://en.wikipedia.org/wiki/Kolkata,en.wikipedia.org
Tridhara Milan Mandir,https://en.wikipedia.org/wiki/Tridhara_Milan_Mandir,https://en.wikipedia.org/wiki/Tridhara_Milan_Mandir,en.wikipedia.org
Panchmura,https://en.wikipedia.org/wiki/Panchmura,https://en.wikipedia.org/wiki/Panchmura,en.wikipedia.org
edit,/w/index.php?title=List_of_Hindu_temples_in_India&action=edit&section=32,https://en.wikipedia.org/w/index.php?title=List_of_Hindu_temples_in_India&action=edit&section=32,en.wikipedia.org
Lists of Hindu temples,https://en.wikipedia.org/wiki/Lists_of_Hindu_temples,https://en.wikipedia.org/wiki/Lists_of_Hindu_temples,en.wikipedia.org
edit,/w/index.php?title=List_of_Hindu_temples_in_India&action=edit&section=33,https://en.wikipedia.org/w/index.php?title=List_of_Hindu_temples_in_India&action=edit&section=33,en.wikipedia.org
↑,#cite_ref-1,https://en.wikipedia.org/wiki/List_of_Hindu_temples_in_India#cite_ref-1,en.wikipedia.org
"""India's richest temple trust plans Tirupati temples in all states""",https://timesofindia.indiatimes.com/india/indias-richest-temple-trust-plans-tirupati-temples-in-all-states/articleshow/101247038.cms?from=mdr,https://timesofindia.indiatimes.com/india/indias-richest-temple-trust-plans-tirupati-temples-in-all-states/articleshow/101247038.cms?from=mdr,timesofindia.indiatimes.com
Times of India,https://en.wikipedia.org/wiki/Times_of_India,https://en.wikipedia.org/wiki/Times_of_India,en.wikipedia.org
↑,#cite_ref-2,https://en.wikipedia.org/wiki/List_of_Hindu_temples_in_India#cite_ref-2,en.wikipedia.org
History and Culture of Himalayan States,https://books.google.com/books?id=q7y1AAAAIAAJ&q=Bhagwan-Narainji,https://books.google.com/books?id=q7y1AAAAIAAJ&q=Bhagwan-Narainji,books.google.com
ISBN,https://en.wikipedia.org/wiki/ISBN_(identifier),https://en.wikipedia.org/wiki/ISBN_(identifier),en.wikipedia.org
978-93-81218-51-8,https://en.wikipedia.org/wiki/Special:BookSources/978-93-81218-51-8,https://en.wikipedia.org/wiki/Special:BookSources/978-93-81218-51-8,en.wikipedia.org
edit,/w/index.php?title=List_of_Hindu_temples_in_India&action=edit&section=34,https://en.wikipedia.org/w/index.php?title=List_of_Hindu_temples_in_India&action=edit&section=34,en.wikipedia.org
,https://en.wikipedia.org/wiki/File:Commons-logo.svg,https://en.wikipedia.org/wiki/File:Commons-logo.svg,en.wikipedia.org
Hindu temples in India,https://commons.wikimedia.org/wiki/Category:Hindu%20temples%20in%20India,https://commons.wikimedia.org/wiki/Category:Hindu%20temples%20in%20India,commons.wikimedia.org
v,https://en.wikipedia.org/wiki/Template:Asia_topic,https://en.wikipedia.org/wiki/Template:Asia_topic,en.wikipedia.org
t,https://en.wikipedia.org/wiki/Template_talk:Asia_topic,https://en.wikipedia.org/wiki/Template_talk:Asia_topic,en.wikipedia.org
e,https://en.wikipedia.org/wiki/Special:EditPage/Template:Asia_topic,https://en.wikipedia.org/wiki/Special:EditPage/Template:Asia_topic,en.wikipedia.org
Sovereign states,https://en.wikipedia.org/wiki/List_of_sovereign_states,https://en.wikipedia.org/wiki/List_of_sovereign_states,en.wikipedia.org
Afghanistan,https://en.wikipedia.org/wiki/List_of_Hindu_temples_in_Afghanistan,https://en.wikipedia.org/wiki/List_of_Hindu_temples_in_Afghanistan,en.wikipedia.org
Armenia,https://en.wikipedia.org/wiki/List_of_Hindu_temples_in_Armenia?action=edit&redlink=1,https://en.wikipedia.org/wiki/List_of_Hindu_temples_in_Armenia?action=edit&redlink=1,en.wikipedia.org
Azerbaijan,https://en.wikipedia.org/wiki/List_of_Hindu_temples_in_Azerbaijan?action=edit&redlink=1,https://en.wikipedia.org/wiki/List_of_Hindu_temples_in_Azerbaijan?action=edit&redlink=1,en.wikipedia.org
Bahrain,https://en.wikipedia.org/wiki/List_of_Hindu_temples_in_Bahrain?action=edit&redlink=1,https://en.wikipedia.org/wiki/List_of_Hindu_temples_in_Bahrain?action=edit&redlink=1,en.wikipedia.org
Bangladesh,https://en.wikipedia.org/wiki/List_of_Hindu_temples_in_Bangladesh,https://en.wikipedia.org/wiki/List_of_Hindu_temples_in_Bangladesh,en.wikipedia.org
Bhutan,https://en.wikipedia.org/wiki/List_of_Hindu_temples_in_Bhutan?action=edit&redlink=1,https://en.wikipedia.org/wiki/List_of_Hindu_temples_in_Bhutan?action=edit&redlink=1,en.wikipedia.org
Brunei,https://en.wikipedia.org/wiki/List_of_Hindu_temples_in_Brunei?action=edit&redlink=1,https://en.wikipedia.org/wiki/List_of_Hindu_temples_in_Brunei?action=edit&redlink=1,en.wikipedia.org
Cambodia,https://en.wikipedia.org/wiki/List_of_Hindu_temples_in_Cambodia,https://en.wikipedia.org/wiki/List_of_Hindu_temples_in_Cambodia,en.wikipedia.org
China,https://en.wikipedia.org/wiki/List_of_Hindu_temples_in_China?action=edit&redlink=1,https://en.wikipedia.org/wiki/List_of_Hindu_temples_in_China?action=edit&redlink=1,en.wikipedia.org
Cyprus,https://en.wikipedia.org/wiki/List_of_Hindu_temples_in_Cyprus?action=edit&redlink=1,https://en.wikipedia.org/wiki/List_of_Hindu_temples_in_Cyprus?action=edit&redlink=1,en.wikipedia.org
Egypt,https://en.wikipedia.org/wiki/List_of_Hindu_temples_in_Egypt?action=edit&redlink=1,https://en.wikipedia.org/wiki/List_of_Hindu_temples_in_Egypt?action=edit&redlink=1,en.wikipedia.org
Georgia,https://en.wikipedia.org/wiki/List_of_Hindu_temples_in_Georgia_(country)?action=edit&redlink=1,https://en.wikipedia.org/wiki/List_of_Hindu_temples_in_Georgia_(country)?action=edit&redlink=1,en.wikipedia.org
India,https://en.wikipedia.org/wiki/List_of_Hindu_temples_in_India,https://en.wikipedia.org/wiki/List_of_Hindu_temples_in_India,en.wikipedia.org
Indonesia,https://en.wikipedia.org/wiki/List_of_Hindu_temples_in_Indonesia,https://en.wikipedia.org/wiki/List_of_Hindu_temples_in_Indonesia,en.wikipedia.org
Iran,https://en.wikipedia.org/wiki/List_of_Hindu_temples_in_Iran?action=edit&redlink=1,https://en.wikipedia.org/wiki/List_of_Hindu_temples_in_Iran?action=edit&redlink=1,en.wikipedia.org
Iraq,https://en.wikipedia.org/wiki/List_of_Hindu_temples_in_Iraq?action=edit&redlink=1,https://en.wikipedia.org/wiki/List_of_Hindu_temples_in_Iraq?action=edit&redlink=1,en.wikipedia.org
Israel,https://en.wikipedia.org/wiki/List_of_Hindu_temples_in_Israel?action=edit&redlink=1,https://en.wikipedia.org/wiki/List_of_Hindu_temples_in_Israel?action=edit&redlink=1,en.wikipedia.org
Japan,https://en.wikipedia.org/wiki/List_of_Hindu_temples_in_Japan?action=edit&redlink=1,https://en.wikipedia.org/wiki/List_of_Hindu_temples_in_Japan?action=edit&redlink=1,en.wikipedia.org
Jordan,https://en.wikipedia.org/wiki/List_of_Hindu_temples_in_Jordan?action=edit&redlink=1,https://en.wikipedia.org/wiki/List_of_Hindu_temples_in_Jordan?action=edit&redlink=1,en.wikipedia.org
Kazakhstan,https://en.wikipedia.org/wiki/List_of_Hindu_temples_in_Kazakhstan?action=edit&redlink=1,https://en.wikipedia.org/wiki/List_of_Hindu_temples_in_Kazakhstan?action=edit&redlink=1,en.wikipedia.org
North Korea,https://en.wikipedia.org/wiki/List_of_Hindu_temples_in_North_Korea?action=edit&redlink=1,https://en.wikipedia.org/wiki/List_of_Hindu_temples_in_North_Korea?action=edit&redlink=1,en.wikipedia.org
South Korea,https://en.wikipedia.org/wiki/List_of_Hindu_temples_in_South_Korea,https://en.wikipedia.org/wiki/List_of_Hindu_temples_in_South_Korea,en.wikipedia.org
Kuwait,https://en.wikipedia.org/wiki/List_of_Hindu_temples_in_Kuwait?action=edit&redlink=1,https://en.wikipedia.org/wiki/List_of_Hindu_temples_in_Kuwait?action=edit&redlink=1,en.wikipedia.org
Kyrgyzstan,https://en.wikipedia.org/wiki/List_of_Hindu_temples_in_Kyrgyzstan?action=edit&redlink=1,https://en.wikipedia.org/wiki/List_of_Hindu_temples_in_Kyrgyzstan?action=edit&redlink=1,en.wikipedia.org
Laos,https://en.wikipedia.org/wiki/List_of_Hindu_temples_in_Laos?action=edit&redlink=1,https://en.wikipedia.org/wiki/List_of_Hindu_temples_in_Laos?action=edit&redlink=1,en.wikipedia.org
Lebanon,https://en.wikipedia.org/wiki/List_of_Hindu_temples_in_Lebanon?action=edit&redlink=1,https://en.wikipedia.org/wiki/List_of_Hindu_temples_in_Lebanon?action=edit&redlink=1,en.wikipedia.org
Malaysia,https://en.wikipedia.org/wiki/List_of_Hindu_temples_in_Malaysia,https://en.wikipedia.org/wiki/List_of_Hindu_temples_in_Malaysia,en.wikipedia.org
Maldives,https://en.wikipedia.org/wiki/List_of_Hindu_temples_in_the_Maldives?action=edit&redlink=1,https://en.wikipedia.org/wiki/List_of_Hindu_temples_in_the_Maldives?action=edit&redlink=1,en.wikipedia.org
Mongolia,https://en.wikipedia.org/wiki/List_of_Hindu_temples_in_Mongolia?action=edit&redlink=1,https://en.wikipedia.org/wiki/List_of_Hindu_temples_in_Mongolia?action=edit&redlink=1,en.wikipedia.org
Myanmar,https://en.wikipedia.org/wiki/List_of_Hindu_temples_in_Myanmar,https://en.wikipedia.org/wiki/List_of_Hindu_temples_in_Myanmar,en.wikipedia.org
Nepal,https://en.wikipedia.org/wiki/List_of_Hindu_temples_in_Nepal,https://en.wikipedia.org/wiki/List_of_Hindu_temples_in_Nepal,en.wikipedia.org
Oman,https://en.wikipedia.org/wiki/List_of_Hindu_temples_in_Oman?action=edit&redlink=1,https://en.wikipedia.org/wiki/List_of_Hindu_temples_in_Oman?action=edit&redlink=1,en.wikipedia.org
Pakistan,https://en.wikipedia.org/wiki/List_of_Hindu_temples_in_Pakistan,https://en.wikipedia.org/wiki/List_of_Hindu_temples_in_Pakistan,en.wikipedia.org
Palestine,https://en.wikipedia.org/wiki/List_of_Hindu_temples_in_Palestine?action=edit&redlink=1,https://en.wikipedia.org/wiki/List_of_Hindu_temples_in_Palestine?action=edit&redlink=1,en.wikipedia.org
Philippines,https://en.wikipedia.org/wiki/List_of_Hindu_temples_in_the_Philippines?action=edit&redlink=1,https://en.wikipedia.org/wiki/List_of_Hindu_temples_in_the_Philippines?action=edit&redlink=1,en.wikipedia.org
Qatar,https://en.wikipedia.org/wiki/List_of_Hindu_temples_in_Qatar?action=edit&redlink=1,https://en.wikipedia.org/wiki/List_of_Hindu_temples_in_Qatar?action=edit&redlink=1,en.wikipedia.org
Russia,https://en.wikipedia.org/wiki/List_of_Hindu_temples_in_Russia?action=edit&redlink=1,https://en.wikipedia.org/wiki/List_of_Hindu_temples_in_Russia?action=edit&redlink=1,en.wikipedia.org
Saudi Arabia,https://en.wikipedia.org/wiki/List_of_Hindu_temples_in_Saudi_Arabia?action=edit&redlink=1,https://en.wikipedia.org/wiki/List_of_Hindu_temples_in_Saudi_Arabia?action=edit&redlink=1,en.wikipedia.org
Singapore,https://en.wikipedia.org/wiki/List_of_Hindu_temples_in_Singapore,https://en.wikipedia.org/wiki/List_of_Hindu_temples_in_Singapore,en.wikipedia.org
Sri Lanka,https://en.wikipedia.org/wiki/List_of_Hindu_temples_in_Sri_Lanka,https://en.wikipedia.org/wiki/List_of_Hindu_temples_in_Sri_Lanka,en.wikipedia.org
Syria,https://en.wikipedia.org/wiki/List_of_Hindu_temples_in_Syria?action=edit&redlink=1,https://en.wikipedia.org/wiki/List_of_Hindu_temples_in_Syria?action=edit&redlink=1,en.wikipedia.org
Tajikistan,https://en.wikipedia.org/wiki/List_of_Hindu_temples_in_Tajikistan?action=edit&redlink=1,https://en.wikipedia.org/wiki/List_of_Hindu_temples_in_Tajikistan?action=edit&redlink=1,en.wikipedia.org
Thailand,https://en.wikipedia.org/wiki/List_of_Hindu_temples_in_Thailand,https://en.wikipedia.org/wiki/List_of_Hindu_temples_in_Thailand,en.wikipedia.org
Timor-Leste (East Timor),https://en.wikipedia.org/wiki/List_of_Hindu_temples_in_Timor-Leste?action=edit&redlink=1,https://en.wikipedia.org/wiki/List_of_Hindu_temples_in_Timor-Leste?action=edit&redlink=1,en.wikipedia.org
Turkey,https://en.wikipedia.org/wiki/List_of_Hindu_temples_in_Turkey?action=edit&redlink=1,https://en.wikipedia.org/wiki/List_of_Hindu_temples_in_Turkey?action=edit&redlink=1,en.wikipedia.org
Turkmenistan,https://en.wikipedia.org/wiki/List_of_Hindu_temples_in_Turkmenistan?action=edit&redlink=1,https://en.wikipedia.org/wiki/List_of_Hindu_temples_in_Turkmenistan?action=edit&redlink=1,en.wikipedia.org
